customer_id,prev_transaction_id,curr_transaction_id,prev_timestamp,curr_timestamp,hours_between,distance_km,implied_speed_kmh,prev_rail,curr_rail,prev_amount_brl,curr_amount_brl,prev_geo_country,curr_geo_country,prev_ip_country,curr_ip_country,prev_country_risk_geo,curr_country_risk_geo,prev_country_risk_ip,curr_country_risk_ip,prev_ip_anomaly,curr_ip_anomaly,prev_ip_proxy_vpn_tor,curr_ip_proxy_vpn_tor,prev_device_rooted,curr_device_rooted,prev_cross_border,curr_cross_border,risk_flags,severity,priority_candidate,rule_id,rule_name
C100155,TY7D6SH8MTM07,TIQ2ZF9BH9KTJ,2025-08-06 01:04:42,2025-08-06 03:18:33,2.231,9451.5,4236.8,PIX,Wire,3313.13,485.64,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102169,TN32VEMMAX8RE,TEOKSWZNK1OD7,2025-07-30 10:21:36,2025-07-30 11:54:02,1.541,9416.7,6112.6,PIX,PIX,1390.91,759.97,US,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101761,T0XHW5JZQB2G8,TX4AGI3JUH6G3,2025-09-02 14:47:10,2025-09-02 16:44:32,1.956,9415.9,4813.6,PIX,PIX,2873.38,4940.88,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101299,TO7KQHJIBL578,TIOXJ2NN3JJSQ,2025-07-15 13:05:42,2025-07-15 20:45:25,7.662,9397.5,1226.5,Card,Card,1754.29,470.68,MM,FR,BR,BR,High,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100437,T8XGPU9MM90U5,TFU4HQECTETOJ,2025-08-19 17:52:06,2025-08-19 22:07:13,4.252,9373.3,2204.5,PIX,Card,3180.58,5608.05,ES,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102219,TSZU7PSW1GN7K,TBTNUJDIQO1RF,2025-07-19 08:45:15,2025-07-19 09:49:29,1.071,9354.4,8737.9,Card,Card,4720.09,2070.84,BR,GB,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100536,TD25LJM4EIOSH,TEAIKDSFM4SYC,2025-08-02 08:26:19,2025-08-02 08:56:17,0.499,9325.2,18671.2,Card,PIX,2270.07,4803.24,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101400,T8CG1HAYTK22I,TYR5WMZ7IJQHY,2025-09-25 00:15:07,2025-09-25 10:56:59,10.698,9316.7,870.9,PIX,Card,1146.27,414.11,DE,BR,KP,BR,Low,Low,High,Low,Yes,No,None,None,No,No,Yes,No,ip_country_high_risk;ip_anomaly;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101639,TPSMUXFDK8WQI,TNMYSDRXXKX56,2025-09-19 09:46:50,2025-09-19 10:07:14,0.34,9291.8,27328.9,Card,PIX,4190.73,5009.0,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101571,TLJBYAVH6QISB,TV3VPNVSWCEMW,2025-09-02 10:05:29,2025-09-02 16:38:43,6.554,9274.7,1415.1,PIX,PIX,11046.52,1003.95,BR,GB,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101001,TRN5AS4N7KXFD,TFC5H1X9IKL8L,2025-07-14 04:30:45,2025-07-14 05:32:32,1.03,9262.2,8994.8,PIX,PIX,3772.9,8461.25,BY,US,BR,BR,Monitored,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102263,TLN17C9EBV7ZA,TSA1FJE797CEW,2025-07-20 16:00:08,2025-07-20 21:19:42,5.326,9251.5,1737.0,Card,PIX,12763.85,2205.98,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100365,TCFGKQII03BUS,TAZ2W6Z3REMVP,2025-09-09 01:53:47,2025-09-09 03:40:10,1.773,9246.8,5215.2,PIX,PIX,2155.36,5956.17,BR,ES,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101318,TJATMS0P8P71I,TWX54RZREPMB4,2025-10-01 16:47:06,2025-10-01 18:07:24,1.338,9240.1,6904.2,PIX,PIX,4519.74,35860.94,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102241,TCAWO4DHASAF3,TH9SULAC03R0R,2025-08-16 00:06:32,2025-08-16 01:47:04,1.676,9211.8,5497.8,Card,PIX,1726.0,409.37,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100489,TNPZVKRXY69X0,TDVXZ7BT9KW20,2025-09-09 12:39:20,2025-09-09 12:52:16,0.216,9208.6,42720.4,Card,Card,2752.88,3026.99,BY,BR,BR,BR,Monitored,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102325,TNWRP6IJ0WGUE,TEV38P6OGDZCW,2025-09-18 16:37:45,2025-09-18 17:26:45,0.817,9199.7,11264.9,PIX,Card,967.96,4192.71,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101899,TT13U3ZBY9Z7A,TT4Q203T613D8,2025-08-07 09:00:08,2025-08-07 12:45:22,3.754,9197.2,2450.0,PIX,PIX,1643.45,953.3,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100609,T9I2FR9X5NOXC,TK9OPND1INBHO,2025-07-11 15:23:07,2025-07-11 23:02:13,7.652,9171.3,1198.6,PIX,PIX,2216.35,2439.37,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102246,TJRAADF1A6C0R,T0CGQ9V03S26X,2025-09-03 22:33:34,2025-09-04 00:02:52,1.488,9165.5,6158.2,Card,PIX,806.52,2653.05,US,BR,BR,LY,Low,Low,Low,Monitored,No,No,None,VPN,No,Yes,Yes,No,proxy_vpn_tor;device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100447,TYCQ7EPPYCWLH,T5F38GK7SQAFU,2025-08-25 13:32:38,2025-08-25 17:06:59,3.572,9158.0,2563.5,Wire,Wire,4937.97,2675.92,DE,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101659,TA6NEYS8WROXA,T0B6K2EE7GN0K,2025-09-12 19:13:36,2025-09-13 06:34:18,11.345,9148.0,806.3,PIX,PIX,13434.96,4189.58,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102448,TZUDO9NPM0DC6,TPN9IEVAMVDWM,2025-07-24 00:37:45,2025-07-24 02:59:27,2.362,9139.6,3870.0,PIX,PIX,3258.03,4762.85,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101432,TXAWA01EVRICQ,T540HP74RG1NN,2025-08-08 09:02:00,2025-08-08 12:57:54,3.932,9135.0,2323.4,Card,PIX,2384.36,776.71,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101378,TJKKEHB8JGMNB,T37AFV2SHUABQ,2025-07-26 14:05:19,2025-07-26 20:10:20,6.084,9132.1,1501.1,PIX,Card,6370.76,1412.85,PT,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101772,TRP0F0PUHNQ3I,TRLD77L3K78K0,2025-09-04 10:33:13,2025-09-04 11:04:21,0.519,9127.2,17589.9,PIX,Card,3780.43,6613.13,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101019,T00TV95I7R3S3,TVGTPPD5N5S9L,2025-07-20 09:18:05,2025-07-20 18:32:13,9.236,9125.4,988.1,PIX,Card,500.56,4391.45,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101631,TGD524DYINE33,T51EXU8H9CRGP,2025-08-14 15:04:23,2025-08-14 17:40:49,2.607,9117.3,3496.9,Card,PIX,1335.39,27251.98,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101236,THGADHA3VLGJT,TWVQLPXZQ65LF,2025-08-08 00:49:26,2025-08-08 01:27:52,0.641,9114.0,14228.3,PIX,Card,2077.92,909.52,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100920,T8BQZ6WWIQVYC,TVPKJ0OY95YST,2025-08-22 13:00:44,2025-08-22 13:02:06,0.023,9094.2,399258.6,PIX,PIX,7437.43,1793.99,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101669,TFTWKRQ59KPJZ,T47HNU3GBLBW6,2025-08-04 06:09:07,2025-08-04 08:38:35,2.491,9066.1,3639.4,PIX,Card,14291.6,6731.91,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102439,T36ISPLC4484W,TQS9BL6UH07U1,2025-09-26 23:06:32,2025-09-27 00:24:22,1.297,9064.0,6987.2,Card,PIX,2429.79,1748.2,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,Tor,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101599,TDNRPCF97STCM,TNJBXCJBIAVB8,2025-07-22 08:50:24,2025-07-22 18:17:59,9.46,9045.4,956.2,Card,PIX,2214.47,1248.72,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101502,TFKVFJDXQSANA,TK2WK5VB5DX1C,2025-08-17 14:56:50,2025-08-17 15:01:08,0.072,9034.2,126058.3,PIX,PIX,7043.23,933.73,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100362,TFNO5G0WLSEJ9,T58IKPHDZK78R,2025-07-30 05:44:41,2025-07-30 07:37:12,1.875,9003.9,4801.4,Card,PIX,12089.08,1976.84,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102418,T1JTB3XTRASS2,TPGG5JAE1P8MV,2025-09-03 00:32:01,2025-09-03 02:36:10,2.069,8998.0,4348.6,PIX,PIX,5886.69,2915.54,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100550,TRBNUYDFJ30PZ,TTAI9OPPVK7KF,2025-08-20 05:37:19,2025-08-20 13:16:07,7.647,8983.6,1174.8,PIX,PIX,2581.1,3749.18,LY,BR,BR,BR,Monitored,Low,Low,Low,No,No,None,None,Yes,No,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100486,TFXEX8Q9M12RJ,T84OJ8ABQ2K60,2025-09-25 13:02:26,2025-09-25 19:57:29,6.918,8978.8,1298.0,Card,PIX,1750.66,5688.66,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101200,TH854LQUBP6VD,TKXB18GG9NOJ2,2025-08-10 03:25:08,2025-08-10 04:55:59,1.514,8963.4,5919.7,PIX,PIX,1303.26,7188.16,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100769,TGM125SJGO12P,TY2CK2T426QEP,2025-09-05 10:40:15,2025-09-05 13:02:10,2.365,8960.5,3788.3,Card,PIX,3711.1,8814.16,US,RU,BR,BR,Low,Monitored,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100750,TSK30C9LJLXWI,TWRDXVW5PYI2I,2025-07-28 11:00:50,2025-07-28 11:49:52,0.817,8955.7,10958.8,PIX,PIX,4493.21,1779.08,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102138,TSGG8N84LJVM2,T1I9T1ZWDOJ62,2025-09-12 09:37:23,2025-09-12 13:11:25,3.567,8934.6,2504.6,PIX,PIX,1129.39,1085.86,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101761,T9KUFGHXDL769,T0EKKHOLFK70N,2025-08-09 17:36:06,2025-08-10 03:45:05,10.15,8925.3,879.4,PIX,PIX,3597.92,2883.78,LY,US,BR,BR,Monitored,Low,Low,Low,No,No,Proxy,VPN,No,No,Yes,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100344,TU6TM9YVUGLK7,TRYZYCX50QXNU,2025-07-25 07:35:22,2025-07-25 07:52:11,0.28,8908.2,31783.4,Card,PIX,3120.26,4607.95,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100635,TIML2SZKJSPHH,TC6I63DU5HCVB,2025-09-24 17:22:04,2025-09-24 18:27:10,1.085,8869.2,8174.4,Card,Card,3115.25,1722.02,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100175,T6IHMDGQFFJE8,T2OPLFV7NGC48,2025-10-03 21:11:30,2025-10-03 21:48:52,0.623,8841.5,14196.9,Card,PIX,1436.85,1080.52,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100873,T57V69RE8I4ZY,TIGWESNO061VS,2025-07-08 13:04:38,2025-07-08 14:47:48,1.719,8841.4,5142.0,PIX,PIX,2372.71,1647.25,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101979,TSCPPWRP8MF04,TMK3J70HF66R0,2025-07-26 00:55:28,2025-07-26 01:54:21,0.981,8838.6,9006.2,PIX,PIX,13471.11,2111.34,BR,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100426,TQ4F0UBQ8BK6C,T1CVW5T3VMIPY,2025-09-28 16:16:53,2025-09-28 19:58:10,3.688,8838.0,2396.4,PIX,PIX,864.47,1809.86,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101986,TPU0OPJRNI3H8,T8X200HFG7KV9,2025-07-16 16:11:59,2025-07-17 03:19:10,11.12,8824.9,793.6,Card,PIX,2877.06,948.59,GB,MM,BR,PT,Low,High,Low,Low,No,No,None,None,No,No,Yes,Yes,geo_country_high_risk;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102357,T4G3FFNRBMTJA,TAIIPXKQU6VV0,2025-07-30 01:42:42,2025-07-30 05:40:22,3.961,8816.3,2225.7,Card,PIX,2559.71,2500.14,US,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100853,T0A7Y22PTF8DN,TULRHNN5THKXI,2025-07-23 11:09:57,2025-07-23 20:12:52,9.049,8813.5,974.0,PIX,PIX,3173.2,3878.33,GB,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100168,T6ZRNRD458AIV,TLFAIVH0Y6RZC,2025-08-25 15:13:27,2025-08-25 16:12:48,0.989,8805.5,8902.0,PIX,Card,3584.9,2804.18,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100510,TEQ3ZK7ZV7E9T,TOM4XIMXR4PS9,2025-09-14 23:41:25,2025-09-15 01:10:43,1.488,8777.4,5897.4,Card,Card,1383.99,24563.38,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101968,TMCAKL0YUNLIS,T6HM1G2TV7FJV,2025-08-20 12:38:41,2025-08-20 17:03:44,4.418,8773.4,1986.1,Card,Card,1863.06,2085.64,LY,BR,BR,BR,Monitored,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100754,TD7R1013G3UY5,T7ZAYJCTEIDYQ,2025-09-03 05:41:20,2025-09-03 05:50:14,0.148,8772.8,59142.4,Card,PIX,1407.37,3731.82,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101776,TPA7K0B4NS0GQ,TD0MVU18OO9I0,2025-09-14 13:09:10,2025-09-14 17:10:37,4.024,8750.5,2174.5,PIX,PIX,1490.81,9821.74,BR,PT,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101662,T03LA3D3UD2L7,TNQA8HH0YZ9OQ,2025-08-08 20:43:00,2025-08-08 22:35:41,1.878,8745.6,4656.7,PIX,PIX,10460.25,3183.13,FR,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101053,TAY515QUYYHZL,T6C9DL6VVYEEE,2025-07-06 12:41:49,2025-07-06 13:02:45,0.349,8738.8,25047.5,PIX,PIX,9640.01,1407.88,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100874,T3XKW0C0WHM87,TEYT85CBR8FTS,2025-07-25 22:25:29,2025-07-26 01:19:38,2.902,8738.8,3010.8,Card,PIX,2567.76,19404.59,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101445,TLDMMIWTI9WSU,T4TCRQ3MZFYUC,2025-08-03 11:13:53,2025-08-03 16:14:40,5.013,8703.8,1736.2,Wire,Card,4738.23,2121.78,BR,PT,BR,BR,Low,Low,Low,Low,No,No,Proxy,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100818,TV6U7R8F9FHC2,TTWSKFZZPU6PZ,2025-07-10 02:43:57,2025-07-10 03:19:51,0.598,8695.7,14533.2,Card,Card,28058.47,3313.96,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102283,TZ5ADE1LAWEE5,TH1LPKKN0QLSQ,2025-09-16 16:05:01,2025-09-16 16:11:26,0.107,8672.0,81088.8,Card,PIX,1699.45,3434.84,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101742,TN384XBC6EK5H,T5MDFFW97JFD7,2025-07-14 03:15:17,2025-07-14 05:58:50,2.726,8645.9,3171.9,PIX,Card,4853.94,2767.61,FR,BR,BR,BR,Low,Low,Low,Low,No,No,Proxy,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100056,TK01SBEY7Z2I7,TO2KWS8SXPW1S,2025-07-17 23:53:32,2025-07-18 00:53:37,1.001,8639.8,8627.8,PIX,Card,7498.27,1717.85,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100780,TZI7A1F08MJGH,T563QJC0C437B,2025-09-24 07:20:23,2025-09-24 07:42:26,0.367,8624.6,23468.4,PIX,Card,1488.25,4250.42,BR,FR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100474,TAF5QNMQ9ZMG5,TSCQDWYL9UYLK,2025-07-15 23:41:43,2025-07-15 23:55:38,0.232,8606.7,37106.5,PIX,PIX,729.79,918.71,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100665,TYEDA4PEHTVCG,TXLHYXQY4KP9P,2025-09-09 09:13:43,2025-09-09 11:23:01,2.155,8606.2,3993.6,Card,PIX,656.62,6504.24,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100201,TS83FQHO4PNRX,TI3RE03SLIX79,2025-07-14 14:03:58,2025-07-14 14:22:01,0.301,8602.8,28596.7,Wire,PIX,1080.7,12496.54,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102370,T1N3HEUV63VHZ,T7G5SCI7DQ3DZ,2025-07-04 20:52:20,2025-07-04 21:33:12,0.681,8592.6,12615.6,PIX,Card,13155.3,2923.53,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101590,TZYTCXSW5FK8Y,T797Z8XQC1T9N,2025-09-10 12:41:04,2025-09-10 12:58:45,0.295,8591.9,29152.7,PIX,Card,1145.35,2844.26,DE,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101725,T45T1YS1NZGCF,TQOXJ36I4MB87,2025-08-26 07:29:43,2025-08-26 17:22:12,9.875,8560.5,866.9,PIX,PIX,7813.35,1700.86,LY,BR,BR,BR,Monitored,Low,Low,Low,No,No,None,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102370,T7G5SCI7DQ3DZ,TWCNKKJVO4V2C,2025-07-04 21:33:12,2025-07-04 22:12:54,0.662,8560.0,12937.1,Card,PIX,2923.53,10335.47,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100172,TLP5JPX0OBCJ6,T63T0FELTCC80,2025-09-10 05:22:55,2025-09-10 08:07:12,2.738,8558.8,3125.9,PIX,PIX,5684.67,34366.68,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102077,TAR97NXY17B25,TI7C90BK90QKS,2025-09-28 07:46:03,2025-09-28 17:01:20,9.255,8550.1,923.9,PIX,PIX,2445.24,12907.42,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102167,TOB9X820SJTT5,TUZMN1ZB3JN9H,2025-08-21 17:30:37,2025-08-21 17:34:51,0.071,8513.2,120659.3,Card,PIX,4441.4,670.9,BR,GB,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101343,T5BUDIPT78ALO,T9PK9B9H8HLS2,2025-08-21 23:11:07,2025-08-22 01:19:27,2.139,8477.1,3963.3,PIX,PIX,709.41,2020.45,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102200,TBTZFTW2IN7EF,TJ2WGXX3YZB0L,2025-08-10 22:20:34,2025-08-11 00:15:05,1.909,8473.0,4439.4,PIX,PIX,27722.13,2213.74,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102261,TQPOUWRURUJ3W,TBLVLA5OL6P2B,2025-09-08 05:53:10,2025-09-08 09:49:03,3.931,8469.7,2154.4,PIX,PIX,1771.53,585.63,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102273,TSEN2VKUO76BO,TU7FTS02XWE9W,2025-08-12 05:30:55,2025-08-12 15:49:25,10.308,8469.2,821.6,PIX,Card,7291.12,707.65,BR,US,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
